Order No,User Id,Vehicle Type,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Precipitation in millimeters,Pickup Lat,Pickup Long,Destination Lat,Destination Long,Rider Id,Time from Pickup to Arrival
11945,3239,Bike,3,Personal,6,4,11:01:25 AM,6,4,11:02:45 AM,6,4,11:40:28 AM,6,4,11:51:31 AM,6,4,12:07:07 PM,9,21.8,,-1.2655332,36.8094648,-1.2969741,36.7856612,574,936
18620,3239,Bike,3,Personal,8,5,11:36:20 AM,8,5,11:38:17 AM,8,5,11:42:07 AM,8,5,11:58:12 AM,8,5,12:33:39 PM,10,,,-1.2839322,36.8292426,-1.3332749,36.8708147,846,2127
24306,1746,Bike,3,Business,23,3,9:42:26 AM,23,3,9:42:40 AM,23,3,9:51:56 AM,23,3,10:12:54 AM,23,3,10:42:06 AM,11,,,-1.3108783,36.8392726,-1.2975066,36.7689423,817,1752
2200,2271,Bike,3,Business,8,1,5:00:30 PM,8,1,5:01:47 PM,8,1,5:16:36 PM,8,1,5:32:20 PM,8,1,5:57:09 PM,11,28.8,,-1.228911,36.881876,-1.293515,36.897607,8,1489
20067,2811,Bike,1,Personal,25,2,10:55:05 AM,25,2,11:01:33 AM,25,2,11:16:47 AM,25,2,11:28:23 AM,25,2,11:40:34 AM,4,23.8,,-1.2848376,36.8027622,-1.284879,36.8245971,79,731
19356,1372,Bike,3,Business,9,3,8:16:29 AM,9,3,8:26:24 AM,9,3,8:36:27 AM,9,3,8:42:12 AM,9,3,9:00:41 AM,5,20.1,,-1.2885417,36.8100523,-1.287428,36.7800821,62,1109
10253,707,Bike,1,Personal,3,3,2:50:38 PM,3,3,2:58:44 PM,3,3,3:09:49 PM,3,3,3:11:27 PM,3,3,3:31:04 PM,5,26.7,,-1.3018312,36.7817497,-1.2884799,36.8217918,847,1177
18622,3521,Bike,3,Business,18,2,12:13:16 PM,18,2,12:13:27 PM,18,2,12:22:25 PM,18,2,12:45:12 PM,18,2,1:06:38 PM,9,22.7,,-1.3201096,36.8180968,-1.2696908,36.81519,676,1286
21779,3147,Bike,3,Business,13,3,3:10:32 PM,13,3,3:11:05 PM,13,3,3:14:51 PM,13,3,3:28:02 PM,13,3,3:59:00 PM,17,27.4,,-1.2859912,36.8756811,-1.3472066,36.7692638,890,1858
10443,3647,Bike,3,Business,7,2,3:50:51 PM,7,2,3:51:39 PM,7,2,4:06:22 PM,7,2,4:10:48 PM,7,2,5:14:49 PM,6,,,-1.272639,36.794723,-1.2976837,36.7663207,155,3841
19434,1131,Bike,3,Business,24,1,10:09:05 AM,24,1,10:09:28 AM,24,1,10:25:40 AM,24,1,11:22:11 AM,24,1,12:19:25 PM,15,22.4,,-1.2644742,36.8083457,-1.2143387,36.7914548,101,3434
4308,1075,Bike,3,Business,23,6,10:01:27 AM,23,6,10:04:04 AM,23,6,10:04:29 AM,23,6,10:11:17 AM,23,6,10:18:30 AM,1,20.0,,-1.2584143,36.8048002,-1.2527958,36.8003131,576,433
2714,2195,Bike,3,Business,15,6,1:25:36 PM,15,6,1:25:54 PM,15,6,1:38:20 PM,15,6,1:41:47 PM,15,6,1:54:11 PM,6,21.4,,-1.22978,36.836215,-1.228911,36.881876,8,744
3905,633,Bike,3,Business,14,3,3:13:10 PM,14,3,3:34:51 PM,14,3,3:46:40 PM,14,3,3:54:31 PM,14,3,4:29:09 PM,12,25.5,,-1.2991441,36.7528804,-1.3004062,36.829741,854,2078
26296,2200,Bike,3,Business,27,1,12:43:51 PM,27,1,12:51:02 PM,27,1,1:02:39 PM,27,1,1:09:39 PM,27,1,1:37:53 PM,9,24.0,,-1.3014461,36.7661381,-1.290894,36.822971,414,1694
1347,111,Bike,3,Business,14,1,9:50:17 AM,14,1,9:52:19 AM,14,1,10:07:58 AM,14,1,10:09:56 AM,14,1,10:43:03 AM,12,18.7,0.2,-1.255956,36.789867,-1.3093293,36.8499354,770,1987
24008,3032,Bike,3,Business,26,5,12:40:06 PM,26,5,12:40:43 PM,26,5,12:44:41 PM,26,5,12:51:28 PM,26,5,12:56:36 PM,2,,,-1.2571472,36.7950633,-1.2622145,36.8087391,578,308
9499,186,Bike,3,Business,26,5,11:06:38 AM,26,5,11:06:45 AM,26,5,11:09:18 AM,26,5,11:11:41 AM,26,5,11:42:55 AM,23,,,-1.3700383,36.9190174,-1.2571472,36.7950633,62,1874
26113,1500,Bike,3,Business,5,2,12:14:01 PM,5,2,12:15:05 PM,5,2,12:24:33 PM,5,2,12:52:37 PM,5,2,12:54:04 PM,8,25.4,,-1.3004062,36.829741,-1.2638185,36.7930057,41,87
2404,2216,Bike,3,Business,31,3,12:58:31 PM,31,3,1:23:16 PM,31,3,1:23:21 PM,31,3,1:31:47 PM,31,3,1:49:10 PM,8,24.6,,-1.2551895,36.7822034,-1.2859355,36.7843647,536,1043
4708,683,Bike,1,Personal,17,4,12:47:44 PM,17,4,12:47:58 PM,17,4,12:50:09 PM,17,4,1:46:03 PM,17,4,2:04:02 PM,12,23.7,,-1.275931,36.8516227,-1.2105984,36.8109774,789,1079
797,2523,Bike,3,Business,26,5,2:22:15 PM,26,5,2:23:33 PM,26,5,2:39:10 PM,26,5,2:42:10 PM,26,5,3:11:02 PM,13,,,-1.2551895,36.7822034,-1.3024388,36.859699,675,1732
5830,2008,Bike,3,Business,24,5,3:23:48 PM,24,5,3:25:36 PM,24,5,3:58:10 PM,24,5,4:11:36 PM,24,5,4:39:35 PM,7,23.4,,-1.2508229,36.7895263,-1.2798853,36.8327028,384,1679
17771,3351,Bike,2,Personal,20,5,1:10:51 PM,20,5,1:11:23 PM,20,5,1:17:06 PM,20,5,1:24:06 PM,20,5,1:43:04 PM,8,18.7,,-1.286431,36.818411,-1.293554,36.763113,456,1138
21820,2513,Bike,3,Personal,10,2,3:28:25 PM,10,2,3:30:31 PM,10,2,3:48:19 PM,10,2,4:01:37 PM,10,2,4:24:01 PM,5,21.3,,-1.2787293,36.8256227,-1.2922364,36.7895538,268,1344
22480,60,Bike,3,Business,11,6,12:36:13 PM,11,6,12:38:03 PM,11,6,12:50:49 PM,11,6,1:13:27 PM,11,6,1:13:29 PM,8,,,-1.272828,36.816608,-1.2296618,36.8438272,953,2
15420,1550,Bike,3,Personal,20,4,8:38:59 AM,20,4,8:39:49 AM,20,4,8:49:16 AM,20,4,9:00:29 AM,20,4,9:17:03 AM,4,17.8,,-1.280753,36.8191175,-1.2985749,36.8088,726,994
1784,2080,Bike,3,Personal,21,2,11:11:44 AM,21,2,11:12:50 AM,21,2,11:23:24 AM,21,2,11:29:56 AM,21,2,11:57:07 AM,9,22.6,,-1.2948998,36.789164,-1.2554961,36.8020345,548,1631
629,2627,Bike,3,Business,7,5,11:02:05 AM,7,5,11:06:54 AM,7,5,11:41:48 AM,7,5,11:43:52 AM,7,5,12:08:43 PM,8,,,-1.2571472,36.7950633,-1.3090727,36.8315262,259,1491
18363,1246,Bike,3,Business,8,5,3:03:01 PM,8,5,3:04:33 PM,8,5,3:14:46 PM,8,5,3:24:18 PM,8,5,3:38:05 PM,8,27.1,,-1.2571472,36.7950633,-1.3007534,36.7964576,62,827
824,3669,Bike,3,Business,25,1,10:00:55 AM,25,1,10:01:02 AM,25,1,10:01:05 AM,25,1,10:05:45 AM,25,1,10:35:52 AM,20,,,-1.2615888,36.7928732,-1.362319,36.743983,933,1807
23692,1588,Bike,3,Business,23,5,4:25:30 PM,23,5,4:29:19 PM,23,5,4:30:56 PM,23,5,4:38:54 PM,23,5,4:51:17 PM,5,24.8,,-1.269534,36.80697,-1.2551895,36.7822034,279,743
21939,1280,Bike,3,Business,13,4,9:07:55 AM,13,4,9:08:49 AM,13,4,9:23:45 AM,13,4,9:32:26 AM,13,4,9:38:24 AM,3,18.5,,-1.2551895,36.7822034,-1.2647688,36.775086,310,358
921,1410,Bike,3,Business,2,4,2:06:07 PM,2,4,2:07:57 PM,2,4,2:37:08 PM,2,4,3:04:11 PM,2,4,3:59:27 PM,20,,,-1.300921,36.828195,-1.2847613,36.967084,458,3316
22712,2198,Bike,1,Personal,20,4,12:59:30 PM,20,4,1:00:12 PM,20,4,1:20:12 PM,20,4,1:21:45 PM,20,4,2:55:20 PM,10,24.6,,-1.26249,36.799715,-1.2916198,36.864443,38,5615
18076,2770,Bike,1,Personal,18,1,2:30:33 PM,18,1,2:30:58 PM,18,1,2:34:55 PM,18,1,2:37:34 PM,18,1,3:25:02 PM,9,17.1,,-1.312469,36.815177,-1.2555718,36.8462247,676,2848
725,146,Bike,3,Personal,28,5,12:28:31 PM,28,5,12:34:00 PM,28,5,12:49:13 PM,28,5,12:55:05 PM,28,5,1:30:59 PM,16,25.3,,-1.326545,36.667483,-1.2985153,36.7876043,731,2154
4837,3647,Bike,3,Business,15,1,2:07:10 PM,15,1,2:08:02 PM,15,1,2:14:53 PM,15,1,2:16:36 PM,15,1,2:35:52 PM,8,,,-1.272639,36.794723,-1.2653185,36.8358841,434,1156
23204,1209,Bike,3,Business,23,2,4:26:09 PM,23,2,4:34:09 PM,23,2,4:40:18 PM,23,2,4:48:11 PM,23,2,4:56:25 PM,4,,,-1.3077869,36.8443207,-1.3004062,36.829741,96,494
11166,3599,Bike,3,Business,31,3,9:17:22 AM,31,3,9:33:25 AM,31,3,9:49:24 AM,31,3,10:21:29 AM,31,3,11:02:00 AM,15,19.2,,-1.3302996,36.8707935,-1.2912772,36.7734495,712,2431
6716,1768,Bike,3,Personal,4,5,11:42:41 AM,4,5,11:53:03 AM,4,5,12:05:59 PM,4,5,12:18:21 PM,4,5,12:30:07 PM,3,17.4,,-1.2750257,36.8157165,-1.2886923,36.8241519,206,706
12018,3547,Bike,3,Business,17,3,1:45:21 PM,17,3,1:45:36 PM,17,3,1:45:45 PM,17,3,2:14:15 PM,17,3,2:46:25 PM,21,,,-1.3285517,36.9018,-1.2761408,36.7710839,856,1930
25930,393,Bike,3,Business,8,5,10:00:53 AM,8,5,10:01:50 AM,8,5,10:08:13 AM,8,5,10:35:14 AM,8,5,10:47:16 AM,4,24.4,,-1.3167113,36.8301563,-1.3004062,36.829741,206,722
4958,3283,Bike,3,Business,4,2,3:02:18 PM,4,2,3:03:49 PM,4,2,3:04:32 PM,4,2,3:26:59 PM,4,2,4:00:01 PM,14,22.6,,-1.228911,36.881876,-1.2628473,36.781805,27,1982
1031,3698,Bike,3,Business,16,4,4:18:13 PM,16,4,4:18:48 PM,16,4,4:26:21 PM,16,4,4:29:35 PM,16,4,4:50:23 PM,15,,,-1.3244885,36.897792,-1.3188148,36.8092478,712,1248
10373,1471,Bike,3,Business,13,3,1:28:29 PM,13,3,1:29:23 PM,13,3,1:31:19 PM,13,3,1:41:42 PM,13,3,2:01:19 PM,4,27.0,,-1.2551895,36.7822034,-1.2618632,36.8100226,279,1177
17286,136,Bike,3,Business,14,4,5:24:57 PM,14,4,5:38:59 PM,14,4,5:48:13 PM,14,4,5:52:48 PM,14,4,6:33:59 PM,17,21.3,,-1.3326173,36.7146233,-1.3233496,36.8139159,101,2471
19119,3507,Bike,3,Personal,20,4,11:54:16 AM,20,4,11:54:42 AM,20,4,12:07:19 PM,20,4,12:10:47 PM,20,4,12:25:47 PM,9,24.4,,-1.2944628,36.7522739,-1.310792,36.821127,612,900
24131,393,Bike,3,Business,11,1,2:15:46 PM,11,1,2:17:20 PM,11,1,2:17:26 PM,11,1,2:55:22 PM,11,1,2:55:24 PM,11,28.9,,-1.3167113,36.8301563,-1.2638185,36.7930057,619,2
15786,383,Bike,3,Business,18,2,1:06:14 PM,18,2,1:06:22 PM,18,2,1:13:19 PM,18,2,1:21:38 PM,18,2,1:39:07 PM,10,,,-1.3749536,36.9200703,-1.3241819,36.8823428,647,1049
18962,2175,Bike,3,Business,24,4,2:01:01 PM,24,4,2:01:41 PM,24,4,2:02:03 PM,24,4,2:09:45 PM,24,4,2:57:49 PM,19,28.5,,-1.2551895,36.7822034,-1.2860183,36.8975338,651,2884
11853,2739,Bike,1,Personal,20,1,5:15:53 PM,20,1,5:16:37 PM,20,1,5:24:17 PM,20,1,5:28:55 PM,20,1,6:12:20 PM,7,20.6,,-1.2674274,36.7870827,-1.2615584,36.8149506,727,2605
6221,412,Bike,3,Business,30,2,1:06:20 PM,30,2,1:24:25 PM,30,2,1:29:48 PM,30,2,1:45:15 PM,30,2,1:59:44 PM,3,,,-1.272828,36.816608,-1.266837,36.799249,461,869
13733,2869,Bike,3,Business,24,3,8:28:01 AM,24,3,8:33:31 AM,24,3,9:44:49 AM,24,3,9:55:28 AM,24,3,10:46:38 AM,8,,,-1.3025826,36.7670807,-1.2688224,36.7944062,931,3070
8672,3573,Bike,1,Personal,25,2,11:31:51 AM,25,2,11:34:05 AM,25,2,11:54:59 AM,25,2,11:57:39 AM,25,2,12:40:25 PM,6,23.8,,-1.2939186,36.8069693,-1.263194,36.797624,713,2566
13719,1329,Bike,3,Business,6,3,11:36:16 AM,6,3,11:37:11 AM,6,3,11:37:51 AM,6,3,11:50:06 AM,6,3,12:07:44 PM,5,,,-1.273056,36.811298,-1.2857671,36.7875614,373,1058
26964,3560,Bike,3,Business,22,5,2:03:02 PM,22,5,2:03:31 PM,22,5,2:21:23 PM,22,5,2:47:39 PM,22,5,2:58:14 PM,8,27.4,,-1.279395,36.825364,-1.2765492,36.7669809,156,635
23038,840,Bike,1,Personal,20,1,5:14:08 PM,20,1,5:15:41 PM,20,1,5:29:11 PM,20,1,5:36:05 PM,20,1,5:53:59 PM,3,20.3,,-1.283527,36.8236512,-1.270054,36.815164,698,1074
6520,1243,Bike,1,Business,8,1,3:54:26 PM,8,1,3:55:15 PM,8,1,4:00:42 PM,8,1,4:09:09 PM,8,1,4:31:01 PM,10,24.9,,-1.304524,36.775371,-1.2551895,36.7822034,754,1312
11054,3698,Bike,3,Business,6,1,3:58:13 PM,6,1,3:58:53 PM,6,1,4:53:21 PM,6,1,5:09:00 PM,6,1,5:51:14 PM,26,,,-1.3244885,36.897792,-1.3108386,36.7555239,218,2534
18676,3550,Bike,1,Personal,14,4,11:32:07 AM,14,4,11:41:22 AM,14,4,11:44:08 AM,14,4,12:17:29 PM,14,4,1:00:00 PM,15,18.9,,-1.2194351,36.8343591,-1.297721,36.7887912,340,2551
18544,2789,Bike,3,Business,31,4,9:31:07 AM,31,4,9:31:31 AM,31,4,9:38:26 AM,31,4,9:42:08 AM,31,4,10:04:51 AM,5,20.7,,-1.304735,36.7846054,-1.2958383,36.8073162,468,1363
9783,1410,Bike,3,Business,2,3,11:29:47 AM,2,3,11:50:08 AM,2,3,11:54:58 AM,2,3,1:33:12 PM,2,3,1:33:20 PM,21,23.6,,-1.2847613,36.967084,-1.300921,36.828195,606,8
3056,3560,Bike,3,Business,2,6,1:18:55 PM,2,6,1:26:50 PM,2,6,1:49:58 PM,2,6,2:03:48 PM,2,6,2:18:17 PM,11,31.1,,-1.2283403,36.8822756,-1.279395,36.825364,812,869
6421,1787,Bike,3,Business,28,4,10:56:54 AM,28,4,11:08:16 AM,28,4,11:40:50 AM,28,4,11:42:56 AM,28,4,12:01:17 PM,10,28.0,,-1.2285835,36.8826468,-1.2684319,36.8165853,711,1101
911,3517,Bike,3,Business,16,4,9:55:28 AM,16,4,9:57:19 AM,16,4,10:38:30 AM,16,4,10:59:44 AM,16,4,11:17:43 AM,14,14.6,,-1.300921,36.828195,-1.3681253,36.9155298,179,1079
9738,633,Bike,3,Business,28,4,2:41:39 PM,28,4,2:42:41 PM,28,4,2:46:04 PM,28,4,2:59:07 PM,28,4,3:27:31 PM,12,30.2,,-1.2991441,36.7528804,-1.3004062,36.829741,584,1704
27160,2441,Bike,3,Business,11,5,12:53:41 PM,11,5,12:54:01 PM,11,5,1:11:08 PM,11,5,1:12:44 PM,11,5,1:28:37 PM,9,20.7,,-1.255956,36.789867,-1.2720146,36.8278376,207,953
23671,2289,Bike,3,Business,11,5,4:35:32 PM,11,5,4:38:24 PM,11,5,4:48:42 PM,11,5,5:01:45 PM,11,5,5:10:23 PM,7,24.1,,-1.2551895,36.7822034,-1.2936941,36.8156795,72,518
14592,2665,Bike,3,Business,13,2,3:22:18 PM,13,2,3:33:30 PM,13,2,3:51:41 PM,13,2,4:24:53 PM,13,2,4:24:57 PM,15,26.0,,-1.3241728,36.7210093,-1.2603992,36.7878594,288,4
18733,517,Bike,3,Business,22,4,12:50:31 PM,22,4,12:55:40 PM,22,4,12:55:50 PM,22,4,1:05:34 PM,22,4,1:36:07 PM,10,22.8,,-1.3177547,36.8303703,-1.2574219,36.7927073,619,1833
16644,1280,Bike,1,Business,21,1,10:15:52 AM,21,1,10:16:34 AM,21,1,10:28:59 AM,21,1,11:20:11 AM,21,1,11:22:55 AM,18,20.0,,-1.2626906,36.7827022,-1.2927979,36.89817,656,164
15363,1342,Bike,3,Business,27,5,8:47:49 AM,27,5,8:48:23 AM,27,5,8:55:14 AM,27,5,8:58:37 AM,27,5,9:15:15 AM,10,16.0,,-1.2584143,36.8048002,-1.3025826,36.7670807,857,998
20638,1959,Bike,1,Business,17,4,10:28:30 AM,17,4,10:43:58 AM,17,4,11:20:45 AM,17,4,11:30:57 AM,17,4,11:55:00 AM,13,22.6,,-1.2141875,36.791039,-1.255956,36.789867,875,1443
4807,1482,Bike,3,Business,1,4,10:24:43 AM,1,4,10:25:03 AM,1,4,10:26:21 AM,1,4,10:36:34 AM,1,4,11:18:34 AM,20,,,-1.338579,36.8963038,-1.2482465,36.8889062,268,2520
11876,478,Bike,3,Business,20,4,10:04:22 AM,20,4,10:04:48 AM,20,4,10:09:09 AM,20,4,10:19:24 AM,20,4,10:54:16 AM,15,18.7,0.2,-1.2551895,36.7822034,-1.3226302,36.8719901,870,2092
8860,867,Bike,3,Business,23,6,9:03:55 AM,23,6,9:04:32 AM,23,6,9:09:49 AM,23,6,10:12:58 AM,23,6,10:33:05 AM,10,18.8,,-1.3004062,36.829741,-1.2991441,36.7528804,284,1207
11088,60,Bike,3,Business,21,3,12:39:44 PM,21,3,1:27:01 PM,21,3,1:43:49 PM,21,3,1:51:15 PM,21,3,2:33:59 PM,15,23.3,2.9,-1.303596,36.778378,-1.2296618,36.8438272,596,2564
18696,1657,Bike,1,Personal,14,5,11:57:35 AM,14,5,11:58:18 AM,14,5,12:03:55 PM,14,5,12:12:53 PM,14,5,12:23:45 PM,4,24.4,,-1.2619756,36.800139,-1.26733,36.82368,263,652
7802,2582,Bike,3,Business,18,4,1:16:09 PM,18,4,1:16:22 PM,18,4,1:16:29 PM,18,4,1:35:05 PM,18,4,2:05:36 PM,27,,,-1.2551895,36.7822034,-1.167619,36.969287,291,1831
9910,718,Bike,3,Business,13,1,2:24:23 PM,13,1,2:24:34 PM,13,1,2:24:39 PM,13,1,2:29:53 PM,13,1,2:44:42 PM,3,,,-1.2551895,36.7822034,-1.2669351,36.8058806,291,889
7291,2987,Bike,3,Business,14,5,1:20:16 PM,14,5,1:20:20 PM,14,5,1:21:06 PM,14,5,1:29:29 PM,14,5,1:49:35 PM,12,24.4,,-1.2297202,36.8819507,-1.2649605,36.7981777,584,1206
9291,3222,Bike,3,Business,14,2,3:39:50 PM,14,2,3:40:09 PM,14,2,3:40:34 PM,14,2,3:48:44 PM,14,2,4:11:11 PM,12,,,-1.2551895,36.7822034,-1.3104734,36.7363698,291,1347
13659,2587,Bike,3,Business,31,4,3:29:09 PM,31,4,3:32:24 PM,31,4,3:39:29 PM,31,4,3:47:19 PM,31,4,4:06:36 PM,5,28.8,,-1.28878,36.8168312,-1.2922364,36.7895538,88,1157
20418,391,Bike,3,Business,22,5,10:35:02 AM,22,5,10:39:03 AM,22,5,11:14:41 AM,22,5,11:23:05 AM,22,5,11:58:14 AM,5,,,-1.300921,36.828195,-1.2867454,36.8259017,448,2109
9263,3557,Bike,3,Business,19,2,4:08:51 PM,19,2,4:10:05 PM,19,2,4:10:57 PM,19,2,4:36:03 PM,19,2,4:53:32 PM,6,28.4,,-1.293973,36.80169,-1.2546732,36.8086796,19,1049
3489,2044,Bike,3,Personal,14,6,5:16:47 PM,14,6,5:17:08 PM,14,6,5:35:33 PM,14,6,5:52:51 PM,14,6,6:08:31 PM,7,18.8,,-1.2566629,36.7726397,-1.2517392,36.8249608,956,940
15942,2601,Bike,1,Personal,1,1,8:14:31 AM,1,1,8:15:25 AM,1,1,8:43:53 AM,1,1,8:51:03 AM,1,1,8:58:13 AM,3,18.6,,-1.300334,36.7974957,-1.2963097,36.7688221,726,430
3355,2200,Bike,3,Business,25,1,11:13:31 AM,25,1,11:16:12 AM,25,1,11:26:10 AM,25,1,11:50:00 AM,25,1,12:04:47 PM,1,27.0,,-1.2813012,36.8323962,-1.290894,36.822971,953,887
2392,2523,Bike,3,Business,11,1,12:41:36 PM,11,1,12:41:50 PM,11,1,12:42:27 PM,11,1,12:45:10 PM,11,1,1:16:42 PM,12,26.6,,-1.2551895,36.7822034,-1.2404576,36.8683023,579,1892
10692,3149,Bike,3,Business,16,6,10:00:05 AM,16,6,10:00:45 AM,16,6,10:11:35 AM,16,6,10:38:48 AM,16,6,10:54:05 AM,5,25.9,,-1.3004062,36.829741,-1.3228003,36.8306435,448,917
21707,1329,Bike,3,Business,21,5,10:16:40 AM,21,5,10:16:52 AM,21,5,10:19:46 AM,21,5,10:21:59 AM,21,5,10:35:29 AM,5,19.3,,-1.273056,36.811298,-1.2905055,36.778964,720,810
13501,1271,Bike,3,Business,21,4,9:45:13 AM,21,4,9:45:54 AM,21,4,10:01:26 AM,21,4,10:11:22 AM,21,4,11:00:08 AM,15,21.7,,-1.3244885,36.897792,-1.2864733,36.8239937,26,2926
10893,186,Bike,3,Business,27,2,11:11:27 AM,27,2,11:56:59 AM,27,2,12:04:44 PM,27,2,12:27:58 PM,27,2,12:40:25 PM,5,23.8,,-1.2902869,36.8085396,-1.2571472,36.7950633,379,747
10792,2646,Bike,2,Personal,9,1,1:59:39 PM,9,1,2:00:53 PM,9,1,2:05:52 PM,9,1,2:07:32 PM,9,1,2:27:08 PM,5,20.9,,-1.273056,36.811298,-1.2858511,36.7946184,734,1176
15975,2484,Bike,1,Business,7,4,3:29:24 PM,7,4,3:29:31 PM,7,4,3:36:14 PM,7,4,4:03:06 PM,7,4,4:30:51 PM,20,20.0,,-1.2962832,36.7849683,-1.3700383,36.9190174,852,1665
25625,3571,Bike,3,Business,21,5,1:33:51 PM,21,5,1:34:36 PM,21,5,1:48:48 PM,21,5,2:08:24 PM,21,5,2:13:35 PM,2,27.1,,-1.2337534,36.80858859,-1.238874,36.807889,882,311
9185,1976,Bike,3,Business,16,3,3:40:52 PM,16,3,3:41:10 PM,16,3,3:51:06 PM,16,3,4:01:29 PM,16,3,4:11:44 PM,6,26.9,,-1.257028,36.7810435,-1.2690931,36.8065779,52,615
2251,1205,Bike,3,Business,15,2,9:10:51 AM,15,2,9:15:32 AM,15,2,9:22:03 AM,15,2,9:30:53 AM,15,2,9:56:50 AM,7,20.4,,-1.257309,36.8060084,-1.2958383,36.8073162,101,1557
8316,867,Bike,3,Business,9,2,2:38:46 PM,9,2,2:39:08 PM,9,2,2:41:28 PM,9,2,3:34:03 PM,9,2,3:34:05 PM,10,30.7,,-1.3004062,36.829741,-1.2991441,36.7528804,206,2
28041,43,Bike,1,Personal,20,4,1:50:40 PM,20,4,1:51:16 PM,20,4,2:12:54 PM,20,4,2:20:46 PM,20,4,2:33:45 PM,4,27.9,,-1.2816451,36.8145398,-1.2753109,36.8130185,336,779
24006,3354,Bike,3,Business,30,2,12:14:45 PM,30,2,12:20:35 PM,30,2,1:24:15 PM,30,2,1:53:14 PM,30,2,2:15:47 PM,3,,,-1.2571472,36.7950633,-1.2612111,36.7831516,547,1353
16753,393,Bike,3,Business,15,5,8:57:30 AM,15,5,8:57:43 AM,15,5,9:15:26 AM,15,5,9:43:05 AM,15,5,10:09:27 AM,14,19.4,,-1.3167113,36.8301563,-1.306378,36.7519845,127,1582
23242,1329,Bike,3,Business,26,2,6:30:58 PM,26,2,6:31:40 PM,26,2,6:38:21 PM,26,2,6:46:42 PM,26,2,7:07:53 PM,6,29.4,,-1.273056,36.811298,-1.288212,36.778334,907,1271
1224,868,Bike,3,Business,21,2,9:09:34 AM,21,2,9:10:57 AM,21,2,9:22:49 AM,21,2,9:53:20 AM,21,2,10:16:08 AM,11,,,-1.3306113,36.8480521,-1.265715,36.823815,709,1368
1509,2217,Bike,1,Personal,5,5,11:46:08 AM,5,5,12:06:51 PM,5,5,12:14:12 PM,5,5,12:17:52 PM,5,5,12:36:56 PM,7,24.0,,-1.2792316,36.8131524,-1.32589,36.831679,722,1144
4214,3688,Bike,3,Business,17,5,10:40:54 AM,17,5,10:42:11 AM,17,5,10:46:54 AM,17,5,10:52:28 AM,17,5,11:41:34 AM,15,,,-1.2551895,36.7822034,-1.320321,36.7195522,868,2946
13746,1500,Bike,3,Business,26,5,10:06:31 AM,26,5,10:07:49 AM,26,5,10:12:09 AM,26,5,10:13:49 AM,26,5,10:34:14 AM,8,,,-1.2638185,36.7930057,-1.3018147,36.751816,119,1225
6343,685,Bike,3,Business,26,5,3:11:26 PM,26,5,3:13:13 PM,26,5,3:28:35 PM,26,5,3:31:57 PM,26,5,3:42:39 PM,5,,,-1.2726506,36.7960153,-1.2876365,36.816096,291,642
11886,516,Bike,3,Business,2,4,12:57:37 PM,2,4,12:58:29 PM,2,4,1:03:19 PM,2,4,1:05:25 PM,2,4,2:07:05 PM,20,,,-1.2551895,36.7822034,-1.3195936,36.9161697,647,3700
21022,2330,Bike,3,Business,29,2,2:24:24 PM,29,2,3:58:33 PM,29,2,4:29:51 PM,29,2,4:33:39 PM,29,2,5:32:56 PM,13,,,-1.2124582,36.802894,-1.293082,36.8278578,332,3557
20419,2975,Bike,2,Personal,1,1,2:12:56 PM,1,1,2:13:09 PM,1,1,2:17:40 PM,1,1,2:23:13 PM,1,1,2:44:07 PM,12,25.7,,-1.263964,36.7854632,-1.307241,36.8302368,905,1254
1640,391,Bike,3,Business,10,3,2:47:28 PM,10,3,2:53:52 PM,10,3,3:28:40 PM,10,3,3:34:34 PM,10,3,4:26:32 PM,4,30.4,,-1.2867454,36.8259017,-1.2760462,36.8074697,787,3118
12817,3283,Bike,3,Business,23,6,11:38:49 AM,23,6,11:39:00 AM,23,6,11:41:27 AM,23,6,11:55:59 AM,23,6,12:04:40 PM,5,26.5,,-1.2600926,36.8088685,-1.2628473,36.781805,607,521
2193,111,Bike,3,Business,30,5,1:25:22 PM,30,5,1:26:23 PM,30,5,2:00:24 PM,30,5,2:08:11 PM,30,5,3:01:28 PM,13,24.8,,-1.2551895,36.7822034,-1.3083777,36.8590077,279,3197
28130,2195,Bike,3,Business,12,5,10:16:05 AM,12,5,10:16:39 AM,12,5,10:27:01 AM,12,5,10:45:36 AM,12,5,11:02:52 AM,9,26.7,,-1.265715,36.823815,-1.228911,36.881876,547,1036
13357,1976,Bike,3,Business,9,5,10:35:18 AM,9,5,10:35:36 AM,9,5,10:46:55 AM,9,5,10:49:12 AM,9,5,11:33:34 AM,23,25.5,,-1.257028,36.7810435,-1.3103985,36.9114173,381,2662
1681,1245,Bike,3,Business,23,3,10:14:25 AM,23,3,10:15:01 AM,23,3,10:25:18 AM,23,3,10:46:13 AM,23,3,11:22:32 AM,17,,,-1.300921,36.828195,-1.3204931,36.7043102,487,2179
